时间		开盘		最高		最低		收盘		涨幅		振幅		总手		金额		换手%		成交次数		
2017-10-30,一	80.10		83.97		78.51		83.39		+3.63%		6.79%		1,004,837	82,724,649	6.70		2635		

2017-10-31,二	82.33		85.85		82.06		85.25		+2.23%		4.54%		1,026,236	86,508,859	6.84		2521		

2017-11-01,三	85.20		93.78		84.16		92.46		+8.46%		11.28%		1,291,705	117,378,656	8.61		3533		

2017-11-02,四	92.00		96.90		90.20		91.46		-1.08%		7.25%		1,003,353	92,948,509	6.69		3140		

2017-11-03,五	92.60		96.28		89.11		94.44		+3.26%		7.84%		946,546		88,227,874	6.31		2431		

2017-11-06,一	94.18		96.79		92.63		94.61		+0.18%		4.40%		731,200		69,521,888	4.87		1982		

2017-11-07,二	93.82		95.79		93.00		95.63		+1.08%		2.95%		556,027		52,338,835	3.71		1695		

2017-11-08,三	95.61		96.49		91.22		93.42		-2.31%		5.51%		612,400		57,288,009	4.08		1750		

2017-11-09,四	93.38		93.38		91.03		92.76		-0.71%		2.52%		498,900		45,966,125	3.33		1393		

2017-11-10,五	92.86		98.00		91.63		93.40		+0.69%		6.87%		789,000		74,616,888	5.26		2288		

2017-11-13,一	94.29		96.86		91.08		95.45		+2.19%		6.19%		548,300		51,962,686	3.66		1658		

2017-11-14,二	95.45		99.82		93.51		96.25		+0.84%		6.61%		747,470		72,279,702	4.98		2260		

2017-11-15,三	95.00		96.06		88.00		91.01		-5.44%		8.37%		897,766		82,025,122	5.99		2539		

2017-11-16,四	90.10		92.74		89.00		91.03		+0.02%		4.11%		359,500		32,767,195	2.40		1093		

2017-11-17,五	90.00		91.23		86.10		87.52		-3.86%		5.64%		684,352		60,453,353	4.56		1589		

2017-11-20,一	87.50		96.07		83.00		95.82		+9.48%		14.93%		877,897		78,922,529	5.85		2201		

2017-11-21,二	94.49		96.94		92.01		94.42		-1.46%		5.15%		548,205		51,732,354	3.65		1585		

2017-11-22,三	94.42		98.30		91.50		94.34		-0.08%		7.20%		525,316		50,061,715	3.50		1610		

