+9.99
21.93			22.62			21.59			+5.63			4.83			2,923,061			1.49			8463			+0.62
22.97			23.39			22.42			+0.62			4.31			3,464,373			1.77			8501			-2.47
23.15			23.15			21.47			-2.47			7.41			4,227,129			2.16			8573			-3.53
22.08			22.27			21.22			-3.53			4.75			2,810,951			1.43			8528			+1.45
21.42			21.74			21.22			+1.45			2.44			2,166,196			1.11			6052			+1.02
21.52			21.96			21.40			+1.02			2.59			1,919,572			0.980			5336			+0.92
21.88			22.40			21.55			+0.92			3.89			3,174,052			1.62			8576			-0.23
22.02			22.18			21.80			-0.23			1.72			2,298,359			1.17			6123			+1.00
21.95			22.27			21.93			+1.00			1.55			2,450,768			1.25			6697			-2.30
21.85			21.90			21.31			-2.30			2.66			3,174,078			1.62			8436			-1.11
21.59			21.71			21.13			-1.11			2.67			2,502,627			1.28			7648			+10.01
21.32			23.62			21.24			+10.01			11.09			7,986,409			4.08			15180			+1.61
23.98			24.19			22.98			+1.61			5.12			11,069,208			5.65			23971			+2.96
23.63			25.35			23.60			+2.96			7.29			9,660,220			4.93			20444			-2.19
24.31			24.60			23.70			-2.19			3.64			6,151,743			3.14			12186			-4.30
24.20			24.76			22.85			-4.30			7.90			5,161,257			2.63			10349			+4.58
22.50			24.60			22.31			+4.58			9.90			7,069,035			3.61			13689			-1.86
24.10			24.18			23.40			-1.86			3.22			4,905,300			2.50			10770			+2.15
23.74			24.68			23.47			+2.15			5.10			6,581,170			3.36			14990			+1.53
24.23			24.88			23.98			+1.53			3.71			5,510,214			2.81			11075			+4.18
24.62			25.90			24.28			+4.18			6.58			8,741,384			4.46			14286			+1.72
25.76			26.85			25.41			+1.72			5.61			8,333,168			4.25			15357			-0.73
25.91			26.10			24.98			-0.73			4.29			4,756,020			2.43			8887			+0.12
25.78			26.43			25.27			+0.12			4.48			4,905,065			2.50			9225			-1.04
25.60			25.95			25.36			-1.04			2.28			3,685,809			1.88			6660			+3.66
25.52			27.27			25.28			+3.66			7.76			7,615,105			3.89			13311			+1.50
26.43			27.19			25.96			+1.50			4.62			6,918,805			3.53			12103			+0.41
27.96			28.52			27.00			+0.41			5.63			10,724,344			5.47			16502			+10.00
27.90			29.82			27.65			+10.00			8.00			11,064,708			5.65			15080			-4.93
31.00			32.00			26.84			-4.93			17.30			16,227,624			8.28			28879			+10.02
28.10			31.19			27.11			+10.02			14.39			11,574,970			5.91			18825			+0.51
31.04			33.34			30.19			+0.51			10.10			18,598,107			9.49			42153			+5.20
31.82			34.16			31.05			+5.20			9.92			16,969,244			8.66			34358			-7.58
32.00			32.60			30.06			-7.58			7.70			13,255,853			6.76			30881			-1.25
30.48			31.20			29.68			-1.25			4.99			9,176,189			4.68			19339			-2.13
29.51			29.90			28.74			-2.13			3.85			7,640,042			3.90			16238			+0.88
29.47			30.27			29.30			+0.88			3.29			6,745,616			3.44			16497			-0.47
29.72			30.19			29.20			-0.47			3.33			4,462,690			2.28			10989			-3.35
29.30			29.58			28.53			-3.35			3.55			5,619,185			2.87			14733			+3.78
28.85			29.99			28.73			+3.78			4.41			6,490,644			3.31			16970			-2.19
29.80			29.90			28.82			-2.19			3.64			4,456,127			2.27			12614			-0.28
29.21			29.99			28.71			-0.28			4.41			8,278,019			4.22			18899			+2.45
28.61			29.86			28.55			+2.45			4.53			5,072,016			2.59			12291			+0.44
29.59			30.45			29.08			+0.44			4.62			5,158,805			2.63			13419			-3.26
29.37			29.48			28.63			-3.26			2.85			4,131,370			2.11			10261			-2.05
28.61			28.78			27.62			-2.05			4.03			5,647,900			2.88			15940			-1.52
28.00			28.20			27.67			-1.52			1.88			3,298,144			1.68			9835			-1.40
